,model,scenario,member,tas_2050,od550aer_2050,tas_2100,od550aer_2100,co2_2050,co2_2100,so2_2050,so2_2100,ch4_2050,ch4_2100
108,UKESM1-0-LL,ssp245,r1i1p1f2,1.484191321957212,-0.010408584945444749,3.016156140804924,-0.023687907539348393,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
109,UKESM1-0-LL,ssp245,r2i1p1f2,1.6429918710523452,-0.011229224843089872,3.165845140212525,-0.02166945006329736,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
110,UKESM1-0-LL,ssp245,r3i1p1f2,1.4610066456905884,-0.00980254165647268,2.945180289465611,-0.020456881119247775,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
111,UKESM1-0-LL,ssp245,r4i1p1f2,1.8537462169246055,-0.011124881981977239,3.1972780685936186,-0.022486456823746268,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
112,UKESM1-0-LL,ssp245,r8i1p1f2,1.580826533302229,-0.01210330105465486,2.8777105147611906,-0.022407721037093126,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
113,CESM2,ssp245,r1i1p1f1,1.1194617821296902,0.00037147969559456206,2.303586347800092,0.00012130420660280694,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
114,CESM2-WACCM,ssp245,r1i1p1f1,1.1183287284686685,0.0005200506854524944,2.252389353315664,0.006330426277027096,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
115,NorESM2-LM,ssp245,r1i1p1f1,0.4454822868262909,-0.0021088019349214393,1.2299092233059241,-0.006407255902378534,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
116,NorESM2-LM,ssp245,r2i1p1f1,0.4443703189211874,-0.002203902623260784,1.072538586664109,-0.007629772883658181,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
117,NorESM2-LM,ssp245,r3i1p1f1,0.7092721685618244,0.0001725871212539809,1.5845616416607982,-0.002219193309192763,2314.385252538671,3932.7170460213756,-0.03599660851725529,-0.05977503868846225,-0.03467317055527895,-0.09284480205233615
118,CanESM5,ssp370,r10i1p1f1,1.5804554724911668,0.005971699215264359,4.549982347639684,-0.013019375279672896,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
119,CanESM5,ssp370,r10i1p2f1,1.5998110872189955,-0.0016817367924155113,4.678365194550224,-0.019556812285327407,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
120,CanESM5,ssp370,r1i1p1f1,2.098457562323688,-0.019679413949747787,4.73940213098075,-0.030225295747658698,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
121,CanESM5,ssp370,r1i1p2f1,1.623563903829563,-0.009820705081562464,4.502067803033071,-0.00868137291617524,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
122,CanESM5,ssp370,r2i1p1f1,1.744596473113802,0.0055682389063504145,4.906884035966414,-0.027434440134736393,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
123,CanESM5,ssp370,r2i1p2f1,1.8506289358194294,-0.009952816516709262,4.977883790202952,-0.036026824925939685,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
124,CanESM5,ssp370,r3i1p1f1,1.8249293240758107,-0.006744416326236791,4.712078979777743,-0.01893321014046717,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
125,CanESM5,ssp370,r3i1p2f1,1.6595532275184155,-0.0014665509957180745,4.7224922448056645,-0.01401984908713888,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
126,CanESM5,ssp370,r4i1p1f1,1.4824643776356652,0.00843700768737729,4.6250636145655335,-0.010869462766174343,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
127,CanESM5,ssp370,r4i1p2f1,1.5592261786912331,0.009122163525699861,4.813817379517104,-0.001470195460280127,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
128,CanESM5,ssp370,r5i1p1f1,1.6902612803362445,-0.0020770595162815653,4.863771788218344,-0.02906987343990601,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
129,CanESM5,ssp370,r5i1p2f1,1.7158717039475846,-0.010963058352395083,4.904710121335597,-0.021070667271978843,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
130,CanESM5,ssp370,r6i1p1f1,1.7174010852099855,-0.012926990978138708,4.712120444186667,-0.01687125489129565,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
131,CanESM5,ssp370,r6i1p2f1,1.749956754007087,0.004870117137411756,4.691978353411628,-0.018722957000566032,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
132,CanESM5,ssp370,r7i1p1f1,1.7878302214244854,-0.004397122320326102,4.7919204035958956,-0.02016146800451324,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
133,CanESM5,ssp370,r7i1p2f1,1.6690476711689826,-0.003139611728406322,4.655032964958366,-0.026415771785700398,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
134,CanESM5,ssp370,r8i1p1f1,1.6463927189703327,-0.0012507155191032182,4.721072890727157,-0.020650234605720852,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
135,CanESM5,ssp370,r8i1p2f1,1.9358791496325125,-0.011833372380423424,4.824151070149696,-0.03051916647494471,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
136,CanESM5,ssp370,r9i1p1f1,1.8081810084051426,-0.012054283511214264,4.881394606657807,-0.030165253841884065,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
137,CanESM5,ssp370,r9i1p2f1,1.748444449785552,-0.01174297985105624,4.606544199304494,-0.03359973225213331,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
138,ACCESS-ESM1-5,ssp370,r1i1p1f1,0.9525976192084613,0.004016827183076763,3.4719939993395315,0.0019028148456229493,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
139,ACCESS-ESM1-5,ssp370,r2i1p1f1,1.1616337842789903,0.0043328914685769465,3.309663920969456,0.0001390104040037421,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
140,ACCESS-ESM1-5,ssp370,r3i1p1f1,1.0274224118061284,0.0032353273087151746,3.4872826844608653,-0.0005575148119431744,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
141,ACCESS-CM2,ssp370,r1i1p1f1,1.1034019989529043,0.006077239630126685,3.7911092261055046,0.0011882981187020525,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
142,MPI-ESM1-2-HR,ssp370,r1i1p1f1,0.8683346996704131,0.008950132524059046,2.594026889587269,0.0034299362716319892,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
143,MPI-ESM1-2-HR,ssp370,r2i1p1f1,0.8331285625467899,0.008949519638944914,2.5336402520582055,0.0034298402355114055,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
144,MPI-ESM1-2-HR,ssp370,r3i1p1f1,0.758019163724839,0.008950582261970541,2.720636266926306,0.0034296311483645037,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
145,MIROC-ES2L,ssp370,r1i1p1f2,1.1311939151028128,0.0013144231008410112,2.623114821091633,0.006748578723563922,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
146,UKESM1-0-LL,ssp370,r1i1p1f2,1.846520360537511,0.004896944840619949,5.102433838313914,0.00635340330727438,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
147,UKESM1-0-LL,ssp370,r2i1p1f2,1.8208499349113367,0.0038025161337492397,5.031398045968274,0.009907770067438315,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
148,UKESM1-0-LL,ssp370,r3i1p1f2,1.6299084790693428,0.005509722998602862,5.165137569090064,0.007653994533580649,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
149,UKESM1-0-LL,ssp370,r4i1p1f2,1.7404779851326566,0.004565967202019544,5.238563477719822,0.007866421145444058,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
150,UKESM1-0-LL,ssp370,r8i1p1f2,1.7076154877574936,0.004314206586186503,4.6926456785801065,0.00412091025922659,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
151,MPI-ESM1-2-LR,ssp370,r1i1p1f1,0.7867537140864442,0.008941987281406993,2.473456787635655,0.0034376028674873993,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
152,MPI-ESM1-2-LR,ssp370,r2i1p1f1,0.9624599740418489,0.008939581630731719,2.6967098468209656,0.00343670453767711,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
153,MPI-ESM1-2-LR,ssp370,r3i1p1f1,0.882684393063073,0.008939532577680154,2.6605000381389345,0.0034373513457238436,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
154,CESM2,ssp370,r1i1p1f1,1.031827766161996,0.008091499207016795,3.523890342431855,0.015452321079884535,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
155,CESM2,ssp370,r2i1p1f1,1.2526694450278342,0.007028037177544716,3.523880032276395,0.016029644620244782,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
156,CESM2,ssp370,r3i1p1f1,1.178805512493284,0.007541059168978986,3.458152112376297,0.017229397975762117,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
157,CESM2-WACCM,ssp370,r1i1p1f1,1.0229031676102522,0.011563348622639691,3.526783733660068,0.03589424734536953,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
158,NorESM2-LM,ssp370,r1i1p1f1,0.7040498350037865,0.007691124597815874,2.5527576257820215,0.022834475043478547,2813.146603779725,6912.965612767811,0.004142054796525433,-0.020178976479570128,0.15448092608666836,0.3688589314733836
159,CanESM5,ssp585,r10i1p1f1,1.9662220711914529,-0.029169726435711335,5.977904647235903,-0.04811136719740311,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
160,CanESM5,ssp585,r10i1p2f1,1.6409127497232703,-0.019474487674126822,5.857990520484577,-0.028747324799187915,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
161,CanESM5,ssp585,r1i1p1f1,1.8362238599939928,-0.04347791409594562,5.945966105132072,-0.053672062473419185,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
162,CanESM5,ssp585,r1i1p2f1,1.853347349924661,-0.02245061011871341,6.0193488992027255,-0.030406686395074947,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
163,CanESM5,ssp585,r2i1p1f1,1.8366670660231534,-0.028063470594214976,5.99309732647464,-0.03262280773475412,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
164,CanESM5,ssp585,r2i1p2f1,1.9009647750094132,-0.030035408141642128,5.950390647398876,-0.038847379034398596,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
165,CanESM5,ssp585,r3i1p1f1,1.998617524496126,-0.016461674027308942,6.110632829390056,-0.04416248127806517,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
166,CanESM5,ssp585,r3i1p2f1,1.9788346115985291,-0.026930968227474678,6.08513504356921,-0.04238169888546081,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
167,CanESM5,ssp585,r4i1p1f1,1.6190828717706722,-0.016668795942823833,5.7852582346675945,-0.03906892993693177,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
168,CanESM5,ssp585,r4i1p2f1,2.0797938742461497,-0.03171632369218162,5.982836003012778,-0.04123744769280656,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
169,CanESM5,ssp585,r5i1p1f1,1.851211975303272,-0.02364990347204117,6.066400602206272,-0.03974254144461539,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
170,CanESM5,ssp585,r5i1p2f1,1.8171477563887493,-0.02186532881927504,5.969245663555455,-0.02989105536055703,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
171,CanESM5,ssp585,r6i1p1f1,1.9269647764205047,-0.03143183382168824,5.9116041711892535,-0.05556936876842808,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
172,CanESM5,ssp585,r6i1p2f1,1.990325311725087,-0.014399816739671945,5.917493411585667,-0.045373219276138535,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
173,CanESM5,ssp585,r7i1p1f1,2.1425975950197653,-0.018986951410846192,6.152159726546415,-0.044307172661614005,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
174,CanESM5,ssp585,r7i1p2f1,1.839904011154431,-0.028391708068206414,5.9041765292506625,-0.041899284646981255,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
175,CanESM5,ssp585,r8i1p1f1,1.8796479969412303,-0.027440630662729087,6.134483502187322,-0.037231792295995034,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
176,CanESM5,ssp585,r8i1p2f1,1.609808551947708,-0.03163740536524569,6.086461930072744,-0.054406549479307245,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
177,CanESM5,ssp585,r9i1p1f1,1.894004393318994,-0.02607409219453856,5.856345900935594,-0.042938638537794505,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
178,CanESM5,ssp585,r9i1p2f1,1.8891344690562732,-0.019009081028359354,5.988920110201889,-0.026431892970985013,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
179,ACCESS-ESM1-5,ssp585,r1i1p1f1,1.353202044854072,0.0017030740433758573,3.9729226396976287,-0.001632587830613666,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
180,ACCESS-ESM1-5,ssp585,r2i1p1f1,1.5899135432931644,-0.0045649363927630915,4.208118835281198,-0.0013163449158636875,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
181,ACCESS-ESM1-5,ssp585,r3i1p1f1,1.2929452960573826,-0.003767830853725715,4.109395155161565,-0.0011178288407423798,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
182,ACCESS-CM2,ssp585,r1i1p1f1,1.4786021907061127,-0.008841587897504943,5.016309628130955,-0.01680520388864487,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
183,MPI-ESM1-2-HR,ssp585,r1i1p1f1,0.9466177101420499,0.004602577247578538,3.1535935354170306,-0.004407159106161351,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
184,MIROC-ES2L,ssp585,r1i1p1f2,1.1179711887053827,-0.003264731672749585,3.748485421081682,-0.003236401963224625,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
185,HadGEM3-GC31-LL,ssp585,r1i1p1f3,1.614548685300747,-0.007857343310407383,5.5733518299254,-0.015133223798581258,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
186,HadGEM3-GC31-LL,ssp585,r2i1p1f3,1.4446075732766417,-0.0070499225149045774,5.367536441248376,-0.016028126441911844,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
187,HadGEM3-GC31-LL,ssp585,r3i1p1f3,1.7591960411317018,-0.008798984490948458,5.702490526789347,-0.015026568013787461,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
188,UKESM1-0-LL,ssp585,r1i1p1f2,1.9667584853682456,-0.009241570809012917,6.025781723968407,-0.005808539879841451,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
189,UKESM1-0-LL,ssp585,r2i1p1f2,2.136097344379891,-0.007598932421312737,6.169276908339157,-0.006595613951349388,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
190,UKESM1-0-LL,ssp585,r3i1p1f2,2.068295805167679,-0.007765031539236494,6.075626258240277,-0.006187910347454584,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
191,UKESM1-0-LL,ssp585,r4i1p1f2,2.096867251714116,-0.005321591636932577,6.0566125827704695,-0.006888006991500953,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
192,UKESM1-0-LL,ssp585,r8i1p1f2,1.8727380576090695,-0.007891094696962711,5.866435425267184,-0.006665303243767309,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
193,MPI-ESM1-2-LR,ssp585,r1i1p1f1,1.0322641664884031,0.004612055182574709,3.1573758571602184,-0.0043772262904055725,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
194,MPI-ESM1-2-LR,ssp585,r2i1p1f1,1.0383952962999956,0.004612703666996398,3.3373595141982264,-0.004376981309023753,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
195,MPI-ESM1-2-LR,ssp585,r3i1p1f1,1.0185138831075164,0.0046128915004283455,3.342131969366278,-0.0043772941811573984,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
196,CESM2,ssp585,r1i1p1f1,1.4977172771739902,0.0043992814606328146,4.963563212122438,0.015891521415402288,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
197,CESM2,ssp585,r2i1p1f1,1.4098463806692507,-4.395298141229853e-05,4.997463545926735,0.016787582404192203,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
198,CESM2-WACCM,ssp585,r1i1p1f1,1.3113776951910836,0.005452710899364666,5.010599491579342,0.038767556653508534,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
199,NorESM2-LM,ssp585,r1i1p1f1,0.983765165824309,0.00766705898980935,2.957162741969853,0.00965151495925326,3192.373467352991,10283.292188241683,-0.028185207603918305,-0.05953635413231657,0.20536470330436682,0.10414037587492471
200,CanESM5,ssp534-over,r1i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
201,CanESM5,ssp534-over,r2i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
202,CanESM5,ssp534-over,r3i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
203,CanESM5,ssp534-over,r4i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
204,CanESM5,ssp534-over,r5i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
205,UKESM1-0-LL,ssp534-over,r1i1p1f2,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
206,UKESM1-0-LL,ssp534-over,r2i1p1f2,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
207,UKESM1-0-LL,ssp534-over,r3i1p1f2,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
208,UKESM1-0-LL,ssp534-over,r4i1p1f2,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
209,UKESM1-0-LL,ssp534-over,r8i1p1f2,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
210,CESM2-WACCM,ssp534-over,r2i1p1f1,,,,,2794.368305966403,2163.8248342781744,-0.050947180620295414,-0.07848569020004605,-0.13005770876303618,-0.2959603173396062
211,CanESM5,ssp434,r1i1p1f1,1.5213981887247883,-0.027750074549632006,2.056251844174085,-0.036579366675273325,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
212,CanESM5,ssp434,r2i1p1f1,1.316091739475155,-0.02300433437297794,1.8772395027411335,-0.04190426745547951,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
213,CanESM5,ssp434,r3i1p1f1,1.0107793605001234,-0.011073713079482156,1.865598951932384,-0.040900844447623444,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
214,CanESM5,ssp434,r4i1p1f1,1.3580091875271592,-0.021664161463898546,1.6333182100070758,-0.03378241876111489,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
215,CanESM5,ssp434,r5i1p1f1,1.3137985225096713,-0.03521486311156416,1.8866683255732255,-0.04921853318339782,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
216,UKESM1-0-LL,ssp434,r1i1p1f2,1.5072386419208215,-0.008365204719170932,2.248939786378287,-0.026772669669634888,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
217,UKESM1-0-LL,ssp434,r2i1p1f2,1.5618707174053839,-0.011109775442824751,2.4859929541164547,-0.028145186977060074,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
218,UKESM1-0-LL,ssp434,r3i1p1f2,1.4144757105024155,-0.005304066204582153,2.3824214880481804,-0.028150144307537275,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
219,UKESM1-0-LL,ssp434,r4i1p1f2,1.5925272603224698,-0.008872183420998686,2.465279655227505,-0.02765011851911152,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
220,UKESM1-0-LL,ssp434,r8i1p1f2,1.4830410368814455,-0.012270327450958476,2.2772476735591454,-0.02851962756817833,1825.3550179842412,1612.7332743688087,-0.05537242294727077,-0.07738228835450109,0.002907009119108424,-0.03274398471710815
